Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,is_alert_for_keywords,uri,scrapped_day
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0028,CUCHILLO COCINA,"120 263 156 02 01 CUCHILLO, PARA MONDAR, DE ACERO INOXIDABLE 440, CON HOJA DE 7.5 CM, DE 1.5 MM DE ESPESOR CON MANGO DE PLASTICO O POLIURETANO.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0028,CUCHILLO COCINA,"120 263 305 02 01 CUCHILLO, PARA PAN DE ACERO INOXIDABLE 440, DE FILO ONDULADO CON HOJA DE 20 CM. Y MANDO DE PLASTICO O POLIURETANO.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0028,CUCHILLO COCINA,120 263 404 01 01 CUCHILLO DE ACERO INOXIDABLE TIPO CHEF DE HOJA 12 CM. CON MANGO DE PLASTICO O POLICARBONATO.,PIEZA,12,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0028,CUCHILLO COCINA,120 263 503 01 01 CUCHILLO DE ACERO INOXIDABLETIPO CHEF HOJA DE 20 CM. CON MANGO DE PLASTICO O POLICARBONATO.,PIEZA,12,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0028,CUCHILLO COCINA,"120 263 966 00 01 CUCHILLO, PARA CUBIERTO, DE ACERO INOXIDABLE 430, CON FILO DE SIERRA, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,900,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0053,PELADOR,120 295 59 01 01 DESGAJADOR DE ACERO INOXIDABLE. PARA FRUTAS.,PIEZA,5,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0107,VOLTEADOR,"120 376 10 01 01 ESPATULA CORTA, (PALETA), DEACERO INOXIDABLE, CON MANGO DE PLASTICO O POLIURETANO, DE 12.5 CM. EL LARGO DE LA HOJA Y 22.5 CM. DE LARGO TOTAL.",PIEZA,12,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0107,VOLTEADOR,120 376 51 01 01 ESPATULA DE ACERO INOXIDABLE HOJA 8 CM.,PIEZA,12,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0096,ESPUMADERA,"120 391 201 01 01 ESPUMADERA, DE ACERO INOXIDABLE, REFORZADA, DE 16 CM DEDIAMETRO.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,27201,27201-0032,GUANTE DE CARNAZA,"120 450 43 01 01 GUANTE DE ASBESTO DE 50 CM., RECOMENDADO SU USO EN EL MANEJO DE UTENSILIOS CALIENTES LOS CUALES PUEDEN SER TOMADOS DE MANERA DIRECTA, DE FORRO INTERIOR DE ALGODON PARA MAYOR CONFORT Y SEGURIDAD, TEMPERATURA DE EXPOSICION RECOMENDADAS DE 150 GRADOS CENTIGRADOS EN FORMA DISCONTINUA PARA EVITAR QUEMADURAS.",PIEZA,3,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0037,JARRA,"120 546 387 00 01 JARRA DE PLASTICO, CON TAPA.CAPACIDAD 2 L.",PIEZA,600,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0109,LICUADORA,"120 565 11 01 01 LICUADORA, VASO DE VIDRIO TRANSPARENTE, BASE METALICA CROMADA, CUCHILLAS LARGAS DE ACERO INOXIDABLE, 3 VELOCIDADES, CAPACIDAD 1.25 LITROS, TIPO DOMESTICO.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,27501,27501-0010,MANTELES,120 607 11 01 01 MANTEL BLANCO PARA TABLON DE 3.00 X 2.00 DE GRANITE 100% ALGODON.,PIEZA,2,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0049,MOLDE PARA SERVICIO DE ALIMENTACION,"120 624 51 00 01 MOLDE, DE PLASTICO, PARA CORTAR GALLETAS.",PIEZA,12,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0049,MOLDE PARA SERVICIO DE ALIMENTACION,"120 624 1430 00 01 MOLDE RECTANGULAR DE ACERO INOXIDABLE CON TAPA DE 33 CM X 22 CM X 10 DE ALTURA. PARA PREPARAR DE 20 A 56 RACIONES DE DIETAS DIABETICAS, BLANDAS, NORMALES, FRUTAS Y VERDURAS A TEMPERATURAS DE 60 GRADOS O MAS. EN VAPORERA.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0049,MOLDE PARA SERVICIO DE ALIMENTACION,"120 624 1448 00 01 MOLDE RECTANGULAR DE ACERO INOXIDABLE CON TAPA DE 33 CM X 22 CM X 7 CM DE ALTURA. PARA PREPARAR DE 20 A 50 RACIONES DE DIETAS DIABETICAS, BLANDAS CON SAL, NORMALES, FRUTAS Y VERDURAS Y LAS HIPOSODICAS SIN SAL A TEMPERATURAS DE 60 GRADOS O MAS. EN VAPORERA.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0107,VOLTEADOR,120 686 213 01 01 PALA DE ACERO INOXIDABLE LISA CON MANGO DEL MISMO MATERIAL.,PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0107,VOLTEADOR,"120 686 247 01 01 PALA DE ACERO INOXIDABLE, 45 CM. DE LARGO, ESPATULA RECTA RIGIDA, MANGO DE PLASTICO, TIPO DOMESTICO.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0107,VOLTEADOR,"120 691 158 01 01 PALETA PERFORADA (VOLTEADOR) DE ACERO INOXIDABLE, CON MANGO DE POLIETILENO, CON HOJA DE 16 CM.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,23301,23301-0005,PAPEL ALUMINIO,"120 703 14 00 01 PAPEL ALUMINIO, DE 30 CM. DE ANCHO POR 400 M. DE LARGO.",PIEZA,60,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,23301,23301-0005,PAPEL ALUMINIO,"120 703 22 00 01 PAPEL AUTOADHERIBLE, DE 30 CM. DE ANCHO POR 600 M. DE LARGO.",PIEZA,60,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0061,RAYADOR MANUAL QUESO,"120 706 102 02 01 MONDADOR Y RASPADOR, DE ACERO INOXIDABLE, CON MANGO DE POLIETILENO.",PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0053,PELADOR,"120 706 110 00 01 PELA PAPA DE ACERO INOXIDABLE, MANGO GRUESO DE PLASTICO.",PIEZA,12,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0078,UTENSILIOS DE PLASTICO PARA COCINA (SERVIR),120 726 108 01 01 PINZA DENTADA DE ACERO INOX. PARA REPOSTERIA.,PIEZA,12,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0078,UTENSILIOS DE PLASTICO PARA COCINA (SERVIR),"120 726 157 01 01 PINZA PARA PAN, TIPO TENAZA,DE PLASTICO DURO, DE 30 CMDE LARGO.",PIEZA,9,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0078,UTENSILIOS DE PLASTICO PARA COCINA (SERVIR),120 726 165 01 01 PINZA PARA ENSALADA DE ACERO INOXIDABLE.,PIEZA,6,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0055,PLATO,120 736 15 01 01 PLATO MOKA PARA PURE O POSTRE. DE LOZA. COLOR BLANCO CON EMBLEMA IMSS. DE 12 CM DE DIAMETRO.,PIEZA,420,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0055,PLATO,120 736 106 01 01 PLATO COMPOTA PARA FRUTA DE MELAMINA COLOR BEIGE DE 11 CM DE DIAMETRO.,PIEZA,420,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0055,PLATO,120 736 114 01 01 PLATO TRINCHE. PARA ENSALADA O PAN. DE LOZA. COLOR ALMENDRA. CON EMBLEMA IMSS. DE 16 CM. DE DIAMETRO.,PIEZA,420,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0055,PLATO,"120 736 1609 00 01 PLATO TRINCHE, PARA PLATILLO PRINCIPAL, DE POLICARBONATO, EN COLOR BLANCO, DE 20 CM DE DIAMETRO, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,420,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
,E-2024-00087519,IA-50-GYR-050GYR057-N-154-2024,22301,22301-0055,PLATO,"120 736 1617 00 01 PLATO TERNO DE POLICARBONATO EN COLOR BLANCO, DE 14 A 15 CM DE DIAMETRO, CON EL EMBLEMA DEL IMSS GRABADO.",PIEZA,420,"21101,22301,23301,23701,27201,27501",050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ADQUISICIÓN DE SUMINISTRO DE MATERIAL DE ARTICULOS DE COCINA Y COMEDOR GPO 120, PARA LA UMAE H. CARDIOLOGVIA CMN SIGLO XXI",HOSPITAL DE CARDIOLOGIA DEL CENTRO MEDICO NACIONAL SIGLO XXI,26/08/2024 09:00,20/08/2024 12:20,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b6053d60a3b0459aa79628cb7df4d87d/procedimiento,22/08/2024
