Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
,21101-0063,CINTA ADHESIVA TIPO DIUREX TRANSPARENTE 24 MM X 10M,E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$12.50,"$7,500.00","$8,700.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0275,"CINTA ADHESIVA DOBLE CARA, CAJA CON 6 PIEZAS",E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$266.00,"$10,640.00","$12,342.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0133,"HOJAS DE COLORES, PAQUETE C/100",E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$69.90,"$3,495.00","$4,054.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0140,"ETIQUETAS TÉRMICAS PARA IMPRESORA DE CÓDIGO DE BARRAS 19/16 X 7/8, 1 AL PASO, ROLLO CON 100 PIEZAS C/U",E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$193.32,"$57,996.00","$67,275.36",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0079,LIBRO FLORETE FORMA FRANCESA DE RAYA CON 192 HOJAS DE PAPEL BOND DE 60 GRAMOS MEDIDAS 23.6 X 34.1,E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$226.10,"$67,830.00","$78,682.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0079,"LIBRO FLORETE FORMA ITALIANA DE RAYA CON 192 HOJAS PAPEL BOND DE 60 GRAMOS, MEDIDAS 31.1 X 24 CMS",E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$259.98,"$77,994.00","$90,473.04",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0204,SOBRE PARA CORRESPONDENCIA TAMAÑO OFICIO CON VENTANA PAQUETE C/100,E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$140.00,"$28,000.00","$32,480.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0202,SOBRE BOLSA SOLAPA ENGOMADA PAPEL MANILA DE 105 GRAMOS TAMAÑO RADIOGRAFIA MEDIDAS 40 X 50 CM,E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$14.80,"$118,400.00","$137,344.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0129,"BOLSAS PARA ENMICAR ACARREADOR INCLUIDO MODELO 1209 10 MILESIMAS MEDIDA 11,5 CM X 8 CM PAQUETE CON 100 PIEZAS",E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,SOLUCIONES CORPORATIVAS BALHER SA DE CV,REM/DA/AD/0017/2024,15/03/2024,30/04/2024,$136.08,"$7,484.40","$8,681.90",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
,21101-0263,CAJA DE ARCHIVO PARA CONCENTRACIÓN DE 25X15X40 DE CARTÓN REFORZADO TIPO GALLETERA,E-2024-00019203,AA-51-GYN-051GYN036-N-7-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN036,"DELEGACION ESTADO DE MEXICO, SUBDELEGACION DE ADMINISTRACION",14/03/2024 17:16,2024,21101,DISTRIBUIDORA COMERCIAL HATHOR SA DE CV,REM/DA/AD/0024/2024,15/03/2024,30/04/2024,$25.84,"$46,512.00","$53,953.92",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2fd5a3230bbe486c9bfc645aa3b6ea03/procedimiento,17/08/2024,
010.000.1760.00,25301-1472,METOTREXATO SOLUCIÓN INYECTABLE CADA FRASCO ÁMPULA CON LIOFILIZADO CONTIENE: METOTREXATO SÓDICO EQUIVALENTE A 50 MG DE METOTREXATO. ENVASE CON UN FRASCO ÁMPULA.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$210.00,"$25,200.00","$25,200.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.4152.01,25301-3005,DICLOXACILINA SUSPENSIÓN ORAL CADA 5 ML CONTIENEN: DICLOXACILINA SÓDICA 250 MG. ENVASE CON POLVO PARA 60 ML Y DOSIFICADOR.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$32.20,"$5,087.60","$5,087.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.1972.00,25301-0824,ERITROMICINA SUSPENSIÓN ORAL CADA 5 ML CONTIENEN: ESTEARATO O ETILSUCCINATO O ESTOLATO DE ERITROMICINA EQUIVALENTE A 250 MG DE ERITROMICINA. ENVASE CON POLVO PARA 100 ML Y DOSIFICADOR.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$204.00,"$54,468.00","$54,468.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.2016.00,25301-1264,KETOCONAZOL TABLETA CADA TABLETA CONTIENE: KETOCONAZOL 200 MG. ENVASE CON 10 TABLETAS.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$37.00,"$7,252.00","$7,252.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.4152.01,25301-3005,CIPROFLOXACINO SOLUCIÓN OFTÁLMICA CADA 1 ML CONTIENE: CLORHIDRATO DE CIPROFLOXACINO MONOHIDRATADO EQUIVALENTE A 3.0 MG DE CIPROFLOXACINO. ENVASE CON GOTERO INTEGRAL CON 5 ML.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$42.50,"$7,565.00","$7,565.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.4152.01,25301-3005,CARBÓN ACTIVADO POLVO CADA ENVASE CONTIENE: CARBÓN ACTIVADO 1 KG. ENVASE CON UN KG. (PARA USO EN SERES HUMANOS).,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,"$5,000.00","$25,000.00","$25,000.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.2471.00,25301-0553,CLORFENAMINA COMPUESTA TABLETA CADA TABLETA CONTIENE PARACETAMOL 500 MG. CAFEÍNA 25 MG. CLORHIDRATO DE FENILEFRINA 5 MG. MALEATO DE CLORFENAMINA 4 MG. ENVASE CON 10 TABLETAS.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$17.10,"$161,937.00","$161,937.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.4152.01,25301-3005,LEVETIRACETAM. SOLUCION ORAL CADA 100 ML CONTIENEN: LEVETIRACETAM 10 G ENVASE CON 300 ML (100 MG/ML).,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$520.00,"$2,600.00","$2,600.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.3102.00,25301-0930,FENILEFRINA SOLUCIÓN NASAL CADA ML CONTIENE: CLORHIDRATO DE FENILEFRINA 2.5 MG. ENVASE CON GOTERO INTEGRAL CON 15 ML.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$130.00,"$17,810.00","$17,810.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.4152.01,25301-3005,PIROXICAM CÁPSULA O TABLETA CADA CÁPSULA O TABLETA CONTIENE: PIROXICAM 20 MG. ENVASE CON 20 CÁPSULAS O TABLETAS.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",BOSQUE FARMACEUTICA SAS DE CV,D3P0167,30/03/2023,31/12/2023,$12.10,"$115,857.50","$115,857.50",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.4152.01,25301-3005,"FORMULA DE SEGUIMIENTO LIBRE DE FENILALANINA. POLVO. EN CADA 100 G CONTENIDO EN (MINIMO-MAXIMO): ENERGIA 300-420 KCAL, PROTEINA 20.00-35.00 G, HIDRATOS DE CARBONO 30.00-65.00 G, LIPIDOS 0.10-15.00 G, L-ALANINA 0-2.00 G, L-ARGININA 0- 2.50 G, L-ACIDO ASP",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",GRUPO EDUALIA PCQ SA DE CV,D3P0168,30/03/2023,31/12/2023,$784.00,"$61,936.00","$61,936.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
010.000.3511.00,25301-1598,NORELGESTROMINA Y ETINILESTRADIOL PARCHE CADA PARCHE CONTIENE: NORELGESTROMINA 6.00 MG ETINILESTRADIOL 0.60 MG ENVASE CON 3 PARCHES.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$160.88,"$110,846.32","$110,846.32",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,29501-0004,"FRASCO DE VIDRIO TRANSPAREN-TE BOCA ANCHA Y TAPA DE ROSCA DE PLASTICO, CAPACIDAD: 1L.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$32.22,$837.72,$971.7552,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,21201-0015,"FIJADOR HIDROSOLUBLE PARA CITOLOGIA EXFOLIATIVA, EN AEROSOL. ENVASE CON 250 G. TA.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$84.60,"$2,961.00","$3,434.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,21201-0015,"FIJADOR HIDROSOLUBLE PARA CITOLOGIA EXFOLIATIVA, EN AEROSOL. ENVASE CON 250 G. TA.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$84.60,"$1,945.80","$2,257.128",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,25101-0037,"ANTI AB. ANTISUERO PARA TIPIFICAR LA SANGRE, DE ORIGEN MONOCLONAL. FRASCO CON 10 ML. RTC.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$238.80,"$48,954.00","$56,786.64",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,25101-0037,"ANTI RH (D) ALBUMINOSO. ANTISUERO PARA TIPIFICAR LA SANGRE, DE ORIGEN MONOCLONAL. FRASCO CON 10 ML. RTC.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$597.00,"$47,760.00","$55,401.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,21101-0121,"LAPICES MARCADORES PARA MAR-CAR VIDRIO O PORCELANA, CONPUNTA DE CARBURO DE TUNGSTENO.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$48.60,"$2,818.80","$3,269.808",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
080.074.1969,25401-4617,FEBRILES. TIFICO O. ANTIGENOS PARA AGLUTINACION MACROSCOPICA EN PLACA O TUBO PARA EL DIAGNOSTICO SEROLOGICO EN PROCESOS INFECCIOSOS PRODUCIDOS POR MICROORGANISMOS DE LOS GENEROS: SALMONELLA Y BRUCELLA. FRASCO GOTERO CON 5ML.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$218.90,"$7,661.50","$8,887.34",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,25101-0007,FEBRILES. ANTIGENOS PARA AGLUTINACION MACROSCOPICA EN PLACA O TUBO PARA EL DIAGNOSTICO SEROLOGICO EN PROCESOS INFECCIOSOS PRODUCIDOS POR MICROORGANISMOS DE LOS GENEROS: SALMONELLA Y BRUCELLA. JUEGO COMPUESTO DE: TIFICO H. FRASCO,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$218.90,"$5,034.70","$5,840.252",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,53101-0014,"TUBO DE ENSAYE, VIDRIO RE -FRACTARIO SIN LABIO, EN DIMENSION DE: 13 X 100 MM.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$3.042,"$13,445.64","$15,596.9424",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,25101-0007,FEBRILES. SUERO CONTROL NEGATIVO. ANTIGENOS PARA AGLUTINACION MACROSCOPICA EN PLACA O TUBO PARA EL DIAGNOSTICO SEROLOGICO EN PROCESOS INFECCIOSOS PRODUCIDOS POR MICROORGANISMOS DE LOS GENEROS: SALMONELLA Y BRUCELLA. FRASCO GOTERO CON,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$218.90,"$1,094.50","$1,269.62",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,25101-0037,"ANTI B. ANTISUERO PARA TIPIFICAR LA SANGRE, DE ORIGEN MONOCLONAL.FRASCO CON 10 ML. RTC.",E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,$218.90,"$28,457.00","$33,010.12",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
,25501-0052,FORMALDEHIDO (FORMOL) DEL 37 AL 40%. RA. ACS. FRASCO CON 18 LITROS. TA.,E-2023-00021473,AA-50-GYR-050GYR075-I-29-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,22/01/2024 16:56,2023,"21101,21201,25101,25201,25301,25401,25501,29501,53101",INSUMOS Y SOLUCIONES MEDICAS SA DE CV,D3P0169 AL D3P0171,30/03/2023,31/12/2023,"$1,134.00","$6,804.00","$7,892.64",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/74e7d4bc208e49a984a70efa8161ee70/procedimiento,17/08/2024,
