Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,uri,scrapped_day
,E-2024-00079793,PC-2024-00000967,25401,25401-0100,CATETER,"379.171.3716.00.00 CANULA PARA TERAPIA DE ALTO FLUJO NASAL DE 0-65 LITROS POR MINUTO, DESECHABLE, DE PVC, COLOR TRANSPARENTE, ADULTO GRANDE. PRESENTACION: PIEZA. NUMERO DE CATALOGO: SMTXVUDFA1. PARA SU USO EN EL EQUIPO: VENTILADOR ADULTO - PEDIATRICO. CLAVE: 531.941.0972.",PIEZA,60,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0092,CANULA,"379.182.0750.00.01 CARTUCHO CON GRAPAS AJUSTABLES. ALTURA DE GRAPA AJUSTABLE 1.5 (AZUL), 1.8 (DORADO) Y 2.0 (VERDE) MM, CON 6 FILAS DE GRAPAS (TOTALES) DE TITANIO CON FORMA TRIDIMENSIONAL. PRESENTACION: CARTUCHO. NUMERO DE CATALOGO: SR55. PARA SU USO",PIEZA,31,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0096,CARTUCHO ESTERIL PARA ENGRAPADORA LINEAL,"379.182.1527.00.00 CARTUCHO DE PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA A 58%, CON CODIGO DE BARRAS, CONTIENE 2 CASETTES CADA UNO PARA 5 CICLOS DE ESTERILIZACION. NUMERO DE CATALOGO: 10144. PARA SU USO EN EL EQUIPO MEDICO: ESTERILIZADOR DE BAJA TEMPERATURA A TRAVES DE PLA",PIEZA,38,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0096,CARTUCHO ESTERIL PARA ENGRAPADORA LINEAL,"379.185.0252.00.00 CASETT PLASTICO DE TUBOS DE VACIO Y ENJUAGUE, ESTERIL Y DESECHABLE. PRESENTACION: CAJA C/12 PIEZAS. NUMERO DE CATALOGO: DS4001. PARA EL SISTEMA PARA BIOPSIA DE MAMA ASISTIDO POR VACIO CON PANTALLA TACTIL. CLAVE: 526.783.0015. MARCA: ENCOR. MODELO: ENCOR",PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0110,CEPILLO DE FIBRA VEGETAL (LECHUGUILLA) PARA LAVAR INSTRUMENTAL,379.199.1221.00.01 CINTA PARA IMPRESION. PRESENTACION: PZA. NUMERO DE CATALOGO: 1500MI. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.807.0017.02.01 SELLADORA TERMICA PARA BOLSAS DE ESTERILIZACION. MARCA: EEE. MODELO: 1500MI.,PIEZA,6,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,21401,21401-0004,CINTAS PARA IMPRESORA (SUMINISTROS INFORMATICOS),"379.199.1429.00.02 CINTA TESTIGO STERRAD SEALSURE, MEDIDAS 19 MM X 55 M PRESENTACION: CAJA CON 6 ROLLOS DE CINTA TESTIGO. NUMERO DE CATALOGO: 14202NL. PARA USO EN EL EQUIPO: ESTERILIZADOR DE BAJA TEMPERATURA A TRAVES DE PLASMA DE PEROXIDO DE HIDROGENO. CLAVE: 531.385.1031",PIEZA,3,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0120,CINTA TESTIGO PARA ESTERILIZACION,379.200.0626.00.01 CIRCUITO COMPLETO PEDIATRICO. PRESENTACION: JUEGO. NUMERO DE CATALOGO: 40011. PARA SU USO EN EL EQUIPO: CLAVE 531 941 0279 VENTILADOR VOLUMETRICO PORTATIL. MARCA: BIO-MED DEVICES. MODELO: CROSS VENT 4.,PIEZA,6,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0089,CAMPANA CON CIRCUITO INTEGRADO PARA HEMOFERESIS INFANTIL,379.200.0675.00.02 CIRCUITO DE PACIENTE ADULTO COMPLETO DESECHABLE. PRESENTACION: JUEGO. NUMERO DE CATALOGO: CAD-102031. PARA SU USO EN EL EQUIPO: CLAVE 531 941 0980 VENTILADOR ADULTO-PEDIATRICO-NEONATAL. MARCA: IMAGENES Y MEDICINA. MODELO: MATISSE.,PIEZA,224,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0088,CAMPANA CON CIRCUITO INTEGRADO PARA HEMOFERESIS ADULTO,"379.200.3208.00.01 CIRCUITO EXTRACORPOREO DE PVC INTERCONECTADO. CONTIENE: 4 SEGMENTOS PARA BOMBA, UNA LINEA DE HEPARINA PARA CONECTAR JERINGAS, UNA LINEA PARA LIQUIDO DE HEMODIALISIS, UNA LINEA PARA FLUIDO DE REMPLAZO, UNA LINEA DE ACCESO AL PACIENTE, UNA LINEA DE COLECC",PIEZA,23,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0088,CAMPANA CON CIRCUITO INTEGRADO PARA HEMOFERESIS ADULTO,"379.203.0011.01.01 COBIJA ADULTO FILTERED FLO TAMANO 233.7 X 152.4 CM NUM ERO DE CATALOGO: 141 PARA SU USO EN EL EQUIPO CON CLAVE: 531.803.0011 SISTEMA DE SABANA TERMICA CON AIRE CALIENTE PARA PACIENTE ADULTO. MARCA: CINCINATTI SUB-ZERO, MODELO: WARMAIR,",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0133,COMPRESA,"379.208.0305.00.02 COMPRESA HUMEDO CALIENTE CONTORNO DE CUELLO DE 60 CM (PIEZA). PRESENTACION: 1 PIEZA. NUMERO DE CATALOGO: C-1002-M2. PARA SU USO EN EL EQUIPO: CLAVE: 531.222.0014 COMPRESAS CALIENTES, UNIDAD DE. MARCA: CHATTANOOGA. MODELO: M-2.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0133,COMPRESA,"379.208.0321.00.02 COMPRESA HUMEDO CALIENTE STD 25 X 30 CM (PIEZA) PRESENTACION: 1 PIEZA. NUMERO DE CATALOGO: C-1006-M2. PARA SU USO EN EL EQUIPO: CLAVE: 531.222.0014 COMPRESAS CALIENTES, UNIDAD DE. MARCA: CHATTANOOGA. MODELO: M-2.",PIEZA,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0133,COMPRESA,"379.208.0347.00.02 COMPRESA HUMEDO CALIENTE COLUMNA GRANDE 25 X 61CM (PIEZA). PRESENTACION: 1 PIEZA. NUMERO DE CATALOGO: C-1010-M2. PARA SU USO EN EL EQUIPO: CLAVE: 531.222.0014 COMPRESAS CALIENTES, UNIDAD DE. MARCA: CHATTANOOGA. MODELO: M-2.",PIEZA,3,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0133,COMPRESA,"379.208.0354.00.02 COMPRESA HUMEDO CALIENTE HOMBRO-RODILLA 25 X 50 CM (PIEZA). PRESENTACION: 1 PIEZA. NUMERO DE CATALOGO: C-1012-M2. PARA SU USO EN EL EQUIPO: CLAVE: 531.222.0014 COMPRESAS CALIENTES, UNIDAD DE. MARCA: CHATTANOOGA. MODELO: M-2.",PIEZA,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0133,COMPRESA,"379.208.0388.00.02 COMPRESA HUMEDO CALIENTE EXTRA GRANDE 38 X 61 CM (PIEZA). PRESENTACION: 1 PIEZA. NUMERO DE CATALOGO: C-1004-M4. PARA SU USO EN EL EQUIPO: CLAVE: 531.222.0014 COMPRESAS CALIENTES, UNIDAD DE. MARCA: CHATTANOOGA. MODELO: M-4.",PIEZA,3,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0023,COPA,"379.252.0383.00.01 CUBIERTA DE ESPONJA PARA ELECTRODOS CAUCHO REUTILIZABLE 7X5 CM. PRESENTACION: PIEZA. NUMERO DE CATALOGO: P006.014. PARA SU USO EN EL EQUIPO: ELECTROESTIMULADOR DE ALTO VOLTAJE, CORRIENTE PULSATIL Y DETECCION. CLAVE:",PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24901,24901-0049,CUBIERTA LAMINADA PLASTICA,"379.252.0391.00.01 CUBIERTA DE ESPONJA PARA ELECTRODOS DE CAUCHO REUTILIZABLE 12X10 CM. PRESENTACION: PIEZA. NUMERO DE CATALOGO: P006.016. PARA SU USO EN EL EQUIPO: ELECTROESTIMULADOR DE ALTO VOLTAJE, CORRIENTE PULSATIL Y DETECCION. CLAVE:",PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24901,24901-0049,CUBIERTA LAMINADA PLASTICA,379.252.0425.00.00 CUBIERTA DESECHABLE PARA SENSOR DE TEMPERATURA SURE TEMP PLUS PRESENTACION: CAJA CON 40 CAJAS CON 25 PIEZAS CADA UNA. NUMERO DE CATALOGO: NUMERO DE PARTE: 05031-101. PARA SU USO EN EL EQUIPO: MONITOR DE SIGNOS VITALES (PARA TRIAGE). CLAVE: 531.619.0403.,PIEZA,7,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0093,CONTENEDORES,"379.274.0023.00.01 DEPOSITO RECOLECTOR DE FLUIDOS PARA EQUIPO DE TERAPIA DE PRESION NEGATIVA RENASYS EZ PLUS, DE 800 ML, GRADUACIONES CADA 100 ML, CON SELLADO, FILTRO ANTI-DESBORDAMIENTO, TUBO DE CONEXION A EQUIPO DE TERAPIA DE PRESION NEGATIVA,",PIEZA,19,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,56201,56201-0093,COLECTOR,"379.274.0049.00.01 DEPOSITO RECOLECTOR DE FLUIDOS PARA RENASYS GO DE 300 ML, CON FILTRO ANTI- DESBORDAMIENTO, TUBO DE CONEXION TERAPIA DE PRESION NEGATIVA AMBULATORIA, TUBO DE CONEXION A DRENAJE, SACO GELIFICANTE DE AGAR, Y FILTRO DE ENTRADA A EQUIPO",PIEZA,19,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24701,24701-0145,VALVULAS DE DIAFRAGMA,379.292.0112.01.01 DOMO CON TUBERIA PARA TRANSDUCTOR PRESION INVBP. BOLSA CON 1 PIEZA. CON NUMERO DE CATALOGO: BMT-4812-3. PARA SU USO EN EL EQUIPO CON CLAVE: 531.619.0452 MONITOR TRANSOPERATORIO. MARCA: DATEX-OHMEDA. MODELO: AS/3 AM.,PIEZA,340,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
060.233.0318,E-2024-00079793,PC-2024-00000967,25401,25401-4581,060.233.0318 EQUIPOS. DOMO DE PLASTICO PARA TRANSDUCTOR PARA MEDICION DE PRESION ARTERIAL Y PULMONAR MEDIDA ESTANDAR. PIEZA.,"379.304.1660.00.01 ELECTRODO REUSABLE DE BARRA, 1.0 M CABLE. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 019-401400. PARA SU USO EN EL EQUIPO: CLAVE 531 333 0317 ELECTROMIOGRAFO DE CUATRO CANALES. MARCA: NICOLET. MODELO: VIKINGQUEST.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,"379.304.1686.00.01 ELECTRODO REUSABLE DE ANILLO, 1.0 M CABLE. PRESENTACION: PAR. NUMERO DE CATALOGO: 019-411600. PARA SU USO EN EL EQUIPO: CLAVE 531 333 0317 ELECTROMIOGRAFO DE CUATRO CANALES. MARCA: NICOLET. MODELO: VIKINGQUEST.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.304.1769.00.01 ELECTRODOS PRECORDIALES. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 8733406. PARA SU USO EN EL EQUIPO: CLAVE 531 168 0069 ELECTROCARDIOGRAFO MULTICANAL CON INTERPRETACION. MARCA: CARDIOLINE. MODELO: DELTA 1 PLUS INTERPRETATIVO.,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.304.1777.00.01 ELECTRODO DE EXTREMIDADES. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 8733405. PARA SU USO EN EL EQUIPO: CLAVE 531 168 0069 ELECTROCARDIOGRAFO MULTICANAL CON INTERPRETACION. MARCA: CARDIOLINE. MODELO: DELTA 1 PLUS INTERPRETATIVO.,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,"379.304.3450.00.01 ELECTRODOS DESECHABLES PARA ECG SILVERTRACE ADULTO, OVALADO, PAQUETE DE 600 PIEZAS. PRESENTACION: CAJA. NUMERO DE CATALOGO: 900703-205. PARA SU USO EN EL EQUIPO: CLAVE 531.327.02.57. SISTEMA DE MONITORIZACION FISIOLOGICA EN PRUEBA DE",PIEZA,23,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.304.3682.00.01 ELECTRODO DE AGUJA MONOPOLAR DESECHABLE 50MM X 26GA X 0.61M (BCO.). PRESENTACION: PIEZA. NUMERO DE CATALOGO: ET-101193. PARA SU USO EN EL EQUIPO: CLAVE: 531.333.0317.01.01 ELECTROMIOGRAFO DE CUATRO CANALES. EQUIPO MEDICO,PIEZA,77,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.304.3708.00.01 ELECTRODO DE AGUJA MONOPOLAR DESECHABLE 37MM X 27GA X 0.61M (AZUL). PRESENTACION: PIEZA. NUMERO DE CATALOGO: ET-101191. PARA SU USO EN EL EQUIPO: CLAVE: 531.333.0317.01.01 ELECTROMIOGRAFO DE CUATRO CANALES. EQUIPO MEDICO,PIEZA,77,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.304.3724.00.01 ELECTRODO DE AGUJA MONOPOLAR DESECHABLE 25MM X 27GA X 0.61M (VERDE). PRESENTACION: PIEZA. NUMERO DE CATALOGO: ET-101189. PARA SU USO EN EL EQUIPO: CLAVE: 531.333.0317.01.01 ELECTROMIOGRAFO DE CUATRO CANALES. EQUIPO MEDICO,PIEZA,77,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.304.4201.00.01 ELECTRO DE COPA DE ORO DE 10 MM REUSABLE DE 1 M. PRESENTACION: PAQUETE CON 10 PIEZAS. NUMERO DE CATALOGO: 019-419400. PARA SU USO EN EQUIPO MEDICO: CLAVE 531.925.0022.01.01 ELECTROENCEFALOGRAFO DE 32 CANALES. MARCA: NICOLET / VIASYS,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0178,ELECTRODO COPA DE ORO,379.304.5877.00.01 ELECTRODOS DE SILICONA DIMENSION: 120X80MM. PRESENTACION: PAQUETE (CON DOS PIEZAS). NUMERO DE CATALOGO: P5600.008. PARA SU USO EN EL EQUIPO: GENERADOR TERAPEUTICO DE CORRIENTES DIADINAMICAS. CLAVE: 531.380.0913. MARCA: BTL.,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.304.5885.00.01 ELECTRODOS DE SILICONA DIMENSION: 70X50MM. PRESENTACION: PAQUETE (CON DOS PIEZAS). NUMERO DE CATALOGO: P5600.007. PARA SU USO EN EL EQUIPO: GENERADOR TERAPEUTICO DE CORRIENTES DIADINAMICAS. CLAVE: 531.380.0913. MARCA: BTL.,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,24601,24601-0038,ELECTRODOS,379.328.0011.00.01 ESPONJA PARA ELECTRODO.,PIEZA,10,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,21601,21601-0023,ESPONJA,379.328.0268.00.01 ESPONJA PARA ELECTRODO 90MM. PRESENTACION: PIEZA. NUMERO DE CATALOGO: P012.007. PARA SU USO EN EL EQUIPO: GENERADOR TERAPEUTICO DE CORRIENTES DIADINAMICAS. CLAVE: 531.380.0913. MARCA: BTL. MODELO: BTL-4000.,PIEZA,15,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0110,FILTROS DESECHABLES,"379.360.1802.00.01 FILTRO BACTERIAL / VIRAL CON INTERCAMBIADOR DE CALOR Y HUMEDAD TWINSTAR55 ADULTO. PRESENTACION: 50 PIEZAS. NUMERO DE CATALOGO: MP01805. PARA SU USO EN EL EQUIPO: CLAVE 531 053 0356 ANESTESIA, UNIDAD DE. MARCA: DRAGER. MODELO:",PIEZA,19,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0110,FILTROS DESECHABLES,379.360.2446.00.01 FILTRO BACTERIANO TIPO HEPA. PRESENTACION: PZA. NUMERO DE CATALOGO: F911011. PARA SU USO EN EL EQUIPO MEDICO CLAVE: 531.941.0980 VENTILADOR VOLUMETRICO. MARCA: MEDICA D. MODELO: SMART.,PIEZA,290,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0110,FILTROS DESECHABLES,379.360.2743.00.01 FILTRO LUBRICADO O DIFUSOR PARA SISTEMA MIDAS REX LEGEND DESECHABLE. PRESENTACION: PIEZA. NUMERO DE CATALOGO: PA100A. PARA SU USO EN EQUIPO MEDICO: CLAVE 531.635.0130 MOTOR NEUMATICO MICRO. MARCA: MEDTRONIC. MODELO: MIDAS REX,PIEZA,5,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0110,FILTROS DESECHABLES,379.360.3501.00.01 FILTRO EXHALATORIO DESECHABLE PEDIATRICO-ADULTO CON VASO COLECTOR.PRESENTACION: CAJA CON 12 PIEZAS. NUMERO DE CATALOGO: 4-046687-00. PARA SU USO EN EL EQUIPO MEDICO: VENTILADOR VOLUMETRICO-NEONATAL-PEDIATRICO-ADULTO. CLAVE:,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0110,FILTROS DESECHABLES,"379.365.0015.00.00 FLUJOMETRO DOBLE PARA OXIGENO, PARA USO MEDICO, CON ESCALA DE 0-15 LTS/MIN. CUERPO FABRICADO EN BARRA DE LATON CUBIERTO CON NIQUEL>40 Y ACABADO EN CROMO - CUBIERTA Y TUBO CONICO INYECTADOS EN POLICARBONATO DE ALTO IMPACTO, VOLANTE ERGONOMICO EN ALUMINIO",PIEZA,45,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0530,VALVULA DOSIFICACION OXIGENO (ANESTESIA),"379.375.0435.00.01 FRASCO DE VIDRIO TRANSPARENTE BOCA ANCHA Y TAPA DE ROSCA DE PLASTICO, CAPACIDA DE 4 LITROS, SIN GRADUAR. PRESENTACION: CAJA. NUMERO DE CATALOGO: 602404. PARA SU USO EN EL EQUIPO: CLAVE 531.081.0014 ASPIRADOR PORTATIL PARA SUCCION",PIEZA,38,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0033,FRASCO,379.375.0443.00.01 FRASCO HUMIDIFICADOR DE PLASTICO REHUSABLE CON CONEXION CGA. PRESENTACION: PIEZA. NUMERO DE CATALOGO: COD: 4680/MOD: D-301. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.423.0052 FLUJOMETRO DE PARED. MARCA: INFRA/PURITAN. MODELO:,PIEZA,58,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0033,FRASCO,"379.375.0575.00.00 FRASCO DE PLASTICO, CON TAPA PLASTICA CON 4 CONECTORES NO ESTERIL CON CAPACIDAD 1200 ML. PRESENTACION: CAJA C/12 PIEZAS. NUMERO DE CATALOGO: SCCAN01. PARA EL SISTEMA PARA BIOPSIA DE MAMA ASISTIDO POR VACIO CON PANTALLA TACTIL. CLAVE: 526.783.0015. MARCA",PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,22301,22301-0033,FRASCO,379.379.0522.00.02 FRESAS PARA UTILIZARSE EN CIRUGIA EN PIEZA DE MANO DE BAJA VELOCIDAD. DE CARBURO FORMA TRONCO CONICA NO.702. PRESENTACION: PIEZA. PARA SU USO EN LOS EQUIPOS CON CLAVES: 531.291.0416 UNIDAD ESTOMATOLOGICA BASICA Y 531.291.0028,PIEZA,8,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0226,FRESA (ODONTOLOGIA),379.379.1934.00.01 FRESA ESFERICA ACANALADA LONGITUD: 10 CM. DIAMETRO 1 MM. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 10BA10. PARA SU USO EN EQUIPO MEDICO: CLAVE 531.635.0130 MOTOR NEUMATICO MICRO. MARCA: MEDTRONIC. MODELO: MIDAS REX LEGEND.,PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0226,FRESA (ODONTOLOGIA),379.379.1942.00.01 FRESA ESFERICA ACANALADA LONGITUD: 10 CM. DIAMETRO 2 MM. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 10BA20. PARA SU USO EN EQUIPO MEDICO: CLAVE 531.635.0130 MOTOR NEUMATICO MICRO. MARCA: MEDTRONIC. MODELO: MIDAS REX LEGEND.,PIEZA,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
,E-2024-00079793,PC-2024-00000967,25401,25401-0226,FRESA (ODONTOLOGIA),379.379.1959.00.01 FRESA ESFERICA ACANALADA LONGITUD: 10 CM. DIAMETRO 3 MM. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 10BA30. PARA SU USO EN EQUIPO MEDICO: CLAVE 531.635.0130 MOTOR NEUMATICO MICRO. MARCA: MEDTRONIC. MODELO: MIDAS REX LEGEND.,PIEZA,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd6d39e1174e4711b197af21f4c3fb5f/proyecto,16/08/2024
